Virus,Host,blastScore,crisprScore,mashScore,wishScore
NC_018282,NC_016111,NaN,NaN,0.484772,-1.33481
NC_018282,NC_002950,NaN,NaN,0.484772,-1.4145
NC_018282,NC_019960,NaN,NaN,0.484772,-1.37345
NC_018282,NC_017586,NaN,NaN,0.484772,-1.33483
NC_018282,NC_010676,NaN,NaN,0.484772,-1.36619
NC_018282,NC_021252,NaN,NaN,0.484772,-1.32952
NC_018282,NC_017803,NaN,NaN,0.484772,-1.33582
NC_018282,NC_011071,NaN,NaN,0.484772,-1.3486
NC_018282,NC_010831,NaN,NaN,0.484772,-1.4028
NC_018282,NC_015460,NaN,NaN,0.484772,-1.4515
NC_018282,NC_014623,NaN,NaN,NaN,-1.31492
# Std,,36.807,NaN,0.0,0.031
NC_018283,NC_018829,388.0,NaN,NaN,-1.34897
NC_018283,NC_020520,54.0,NaN,0.517779,-1.34061
NC_018283,NC_020891,52.0,NaN,0.517779,-1.36848
NC_018283,NC_007951,50.0,NaN,NaN,-1.31483
# Std,,145.499,NaN,0.0,0.019
NC_018284,NC_007168,6496.0,NaN,0.58379,-1.34697
NC_018284,NC_002976,90.0,32.0,NaN,-1.34885
NC_018284,NC_009487,4508.0,NaN,0.5989530000000001,-1.34134
NC_018284,NC_009632,4508.0,NaN,0.5989530000000001,-1.34132
NC_018284,NC_017331,4012.0,NaN,0.5989530000000001,-1.3417
NC_018284,NC_021670,4562.0,NaN,0.5989530000000001,-1.34508
NC_018284,NC_022604,4518.0,NaN,0.5989530000000001,-1.34199
NC_018284,NC_009632,4508.0,NaN,0.5989530000000001,-1.34132
# Std,,1684.34,0.0,0.005,0.003
NC_018285,NC_017595,18482.0,NaN,0.7200219999999999,-1.36527
NC_018285,NC_015760,588.0,33.0,0.594415,-1.37923
NC_018285,NC_017595,18482.0,NaN,0.7200219999999999,-1.36527
NC_018285,NC_017595,18482.0,NaN,0.7200219999999999,-1.36527
# Std,,7748.329,0.0,0.054,0.006
NC_018452,NC_008752,690.0,NaN,NaN,-1.28816
NC_018452,NC_015381,378.0,NaN,0.5507850000000001,-1.27324
NC_018452,NC_009256,448.0,NaN,NaN,-1.26887
# Std,,133.67,NaN,0.0,0.008
NC_018454,NC_017933,79948.0,NaN,0.812813,-1.32107
NC_018454,NC_017933,79948.0,NaN,0.812813,-1.32107
NC_018454,NC_017933,79948.0,NaN,0.812813,-1.32107
# Std,,0.0,NaN,0.0,0.0
NC_018832,NC_015590,102.0,NaN,NaN,-1.42761
NC_018832,NC_014497,50.0,NaN,0.484772,-1.3981
NC_018832,NC_020211,50.0,NaN,0.484772,-1.41533
NC_018832,NC_018065,NaN,NaN,0.484772,-1.41536
NC_018832,NC_010939,NaN,NaN,0.484772,-1.40798
NC_018832,NC_014012,NaN,NaN,0.484772,-1.40666
NC_018832,NC_018016,NaN,NaN,0.484772,-1.42295
NC_018832,NC_014363,NaN,NaN,0.484772,-1.4287
NC_018832,NC_016642,NaN,NaN,0.484772,-1.40524
NC_018832,NC_001382,NaN,NaN,NaN,-1.38647
# Std,,24.513,NaN,0.0,0.013
NC_018834,NC_013174,174.0,NaN,NaN,-1.37616
NC_018834,NC_019968,48.0,NaN,0.484772,-1.39909
NC_018834,NC_015596,NaN,NaN,0.484772,-1.41201
NC_018834,NC_014484,NaN,NaN,0.484772,-1.41767
NC_018834,NC_008611,NaN,NaN,0.484772,-1.42785
NC_018834,NC_013159,NaN,NaN,0.484772,-1.42413
NC_018834,NC_012985,NaN,NaN,0.484772,-1.41796
NC_018834,NC_008530,NaN,NaN,0.484772,-1.4343
NC_018834,NC_020549,NaN,NaN,0.484772,-1.41866
NC_018834,NC_009482,NaN,NaN,0.484772,-1.39601
NC_018834,NC_013062,NaN,NaN,0.484772,-1.41342
NC_018834,NC_002488,NaN,NaN,NaN,-1.37458
# Std,,63.0,NaN,0.0,0.018
NC_018835,NC_021818,162.0,NaN,NaN,-1.41821
NC_018835,NC_016602,NaN,NaN,0.484772,-1.4088
NC_018835,NC_022792,NaN,NaN,0.484772,-1.39224
NC_018835,NC_021083,NaN,NaN,0.484772,-1.39804
NC_018835,NC_009707,NaN,NaN,0.484772,-1.4096
NC_018835,NC_017845,NaN,NaN,0.484772,-1.40716
NC_018835,NC_015185,NaN,NaN,0.484772,-1.39584
NC_018835,NC_015946,NaN,NaN,0.484772,-1.39987
NC_018835,NC_009828,NaN,NaN,0.484772,-1.39187
NC_018835,NC_014370,NaN,NaN,NaN,-1.3809
# Std,,0.0,NaN,0.0,0.01
NC_018836,NC_020990,788.0,NaN,0.484772,-1.27855
NC_018836,NC_002944,56.0,NaN,0.517779,-1.29874
NC_018836,NC_010530,50.0,NaN,0.517779,-1.32072
NC_018836,NC_013729,52.0,NaN,0.517779,-1.27624
NC_018836,NC_015125,52.0,NaN,0.517779,-1.29065
NC_018836,NC_017765,364.0,NaN,0.517779,-1.26801
NC_018836,NC_018524,56.0,NaN,0.517779,-1.28114
NC_018836,NC_020895,364.0,NaN,0.517779,-1.26839
NC_018836,NC_021200,56.0,NaN,0.517779,-1.29777
NC_018836,NC_021985,356.0,NaN,0.517779,-1.27145
NC_018836,NC_008314,NaN,NaN,0.517779,-1.31584
NC_018836,NC_015723,NaN,NaN,0.517779,-1.31763
NC_018836,NC_020504,396.0,NaN,NaN,-1.26646
# Std,,229.025,NaN,0.009,0.019
NC_018838,NC_013174,202.0,NaN,NaN,-1.37956
NC_018838,NC_014033,50.0,NaN,0.484772,-1.40399
NC_018838,NC_020540,NaN,NaN,0.484772,-1.41943
NC_018838,NC_015702,NaN,NaN,0.484772,-1.42616
NC_018838,NC_007297,NaN,NaN,0.484772,-1.41921
NC_018838,NC_022196,NaN,NaN,0.484772,-1.45081
NC_018838,NC_002737,NaN,NaN,0.484772,-1.4187
NC_018838,NC_008611,NaN,NaN,0.484772,-1.42819
NC_018838,NC_013520,NaN,NaN,0.484772,-1.42459
NC_018838,NC_011375,NaN,NaN,0.484772,-1.41754
NC_018838,NC_018936,NaN,NaN,0.484772,-1.41916
NC_018838,NC_008530,NaN,NaN,0.484772,-1.43401
NC_018838,NC_006086,NaN,NaN,0.484772,-1.41959
NC_018838,NC_003454,NaN,NaN,0.484772,-1.4491
NC_018838,NC_009482,NaN,NaN,0.484772,-1.40031
NC_018838,NC_002488,NaN,NaN,NaN,-1.37544
# Std,,76.0,NaN,0.0,0.02
NC_018839,NC_013174,196.0,NaN,NaN,-1.3768
NC_018839,NC_015596,NaN,NaN,0.484772,-1.40852
NC_018839,NC_014166,NaN,NaN,0.484772,-1.46043
NC_018839,NC_007348,NaN,NaN,0.484772,-1.41309
NC_018839,NC_016616,NaN,NaN,0.484772,-1.42492
NC_018839,NC_008611,NaN,NaN,0.484772,-1.42653
NC_018839,NC_016632,NaN,NaN,0.484772,-1.4304
NC_018839,NC_014394,NaN,NaN,0.484772,-1.39523
NC_018839,NC_014935,NaN,NaN,0.484772,-1.41136
NC_018839,NC_008530,NaN,NaN,0.484772,-1.43188
NC_018839,NC_022198,NaN,NaN,NaN,-1.37407
# Std,,0.0,NaN,0.0,0.024
NC_018840,NC_013174,210.0,NaN,NaN,-1.37805
NC_018840,NC_008530,48.0,NaN,0.484772,-1.43487
NC_018840,NC_016785,NaN,NaN,0.484772,-1.38585
NC_018840,NC_016788,NaN,NaN,0.484772,-1.38542
NC_018840,NC_008611,NaN,NaN,0.484772,-1.42908
NC_018840,NC_016799,NaN,NaN,0.484772,-1.38595
NC_018840,NC_013159,NaN,NaN,0.484772,-1.42398
NC_018840,NC_013062,NaN,NaN,0.484772,-1.41212
NC_018840,NC_002488,48.0,NaN,NaN,-1.37452
# Std,,76.368,NaN,0.0,0.022
NC_018841,NC_013174,208.0,NaN,NaN,-1.37677
NC_018841,NC_016632,NaN,NaN,0.517779,-1.42957
NC_018841,NC_002488,48.0,NaN,NaN,-1.3756
# Std,,80.0,NaN,0.0,0.025
NC_018842,NC_013174,186.0,NaN,NaN,-1.37633
NC_018842,NC_015161,48.0,NaN,0.484772,-1.4145
NC_018842,NC_019968,48.0,NaN,0.484772,-1.39908
NC_018842,NC_015596,NaN,NaN,0.484772,-1.41049
NC_018842,NC_020059,NaN,NaN,0.484772,-1.41607
NC_018842,NC_014484,NaN,NaN,0.484772,-1.4174
NC_018842,NC_008611,NaN,NaN,0.484772,-1.42604
NC_018842,NC_008530,NaN,NaN,0.484772,-1.43429
NC_018842,NC_015850,NaN,NaN,0.484772,-1.40334
NC_018842,NC_002488,NaN,NaN,NaN,-1.37334
# Std,,65.054,NaN,0.0,0.019
NC_018843,NC_021844,860.0,NaN,NaN,-1.37828
NC_018843,NC_011993,788.0,NaN,0.517779,-1.3747
NC_018843,NC_017634,788.0,NaN,0.517779,-1.3747
NC_018843,NC_019940,NaN,NaN,0.517779,-1.41792
NC_018843,NC_009436,826.0,NaN,NaN,-1.37279
# Std,,30.012,NaN,0.0,0.017
NC_018845,NC_013174,210.0,NaN,NaN,-1.37643
NC_018845,NC_003228,48.0,NaN,0.484772,-1.41023
NC_018845,NC_008530,48.0,NaN,0.484772,-1.43302
NC_018845,NC_016776,48.0,NaN,0.484772,-1.41021
NC_018845,NC_015760,NaN,NaN,0.484772,-1.4213
NC_018845,NC_017595,NaN,NaN,0.484772,-1.42537
NC_018845,NC_006347,NaN,NaN,0.484772,-1.41056
NC_018845,NC_017594,NaN,NaN,0.484772,-1.42049
NC_018845,NC_008611,NaN,NaN,0.484772,-1.42906
NC_018845,NC_016632,NaN,NaN,0.484772,-1.42922
NC_018845,NC_002488,NaN,NaN,NaN,-1.37538
# Std,,70.148,NaN,0.0,0.019
NC_018846,NC_018658,121748.0,NaN,0.823218,-1.35918
NC_018846,NC_018658,121748.0,NaN,0.823218,-1.35918
NC_018846,NC_002695,32132.0,NaN,0.7919350000000001,-1.34835
# Std,,42245.388,NaN,0.015,0.005
NC_018847,NC_013174,214.0,NaN,NaN,-1.37791
NC_018847,NC_008530,48.0,NaN,0.484772,-1.43153
NC_018847,NC_008611,48.0,NaN,0.484772,-1.42996
NC_018847,NC_020540,NaN,NaN,0.484772,-1.42022
NC_018847,NC_016001,NaN,NaN,0.484772,-1.44026
NC_018847,NC_016785,NaN,NaN,0.484772,-1.38502
NC_018847,NC_009457,NaN,NaN,0.484772,-1.40451
NC_018847,NC_007297,NaN,NaN,0.484772,-1.42037
NC_018847,NC_012578,NaN,NaN,0.484772,-1.40368
NC_018847,NC_012582,NaN,NaN,0.484772,-1.40452
NC_018847,NC_002505,NaN,NaN,0.484772,-1.40396
NC_018847,NC_016944,NaN,NaN,0.484772,-1.40397
NC_018847,NC_002737,NaN,NaN,0.484772,-1.42013
NC_018847,NC_014497,NaN,NaN,0.484772,-1.39606
NC_018847,NC_016788,NaN,NaN,0.484772,-1.38403
NC_018847,NC_013520,NaN,NaN,0.484772,-1.42639
NC_018847,NC_011375,NaN,NaN,0.484772,-1.41934
NC_018847,NC_016799,NaN,NaN,0.484772,-1.38485
NC_018847,NC_016445,NaN,NaN,0.484772,-1.40456
NC_018847,NC_001263,NaN,NaN,0.484772,-1.42395
NC_018847,NC_018936,NaN,NaN,0.484772,-1.42032
NC_018847,NC_017270,NaN,NaN,0.484772,-1.40469
NC_018847,NC_012668,NaN,NaN,0.484772,-1.40467
NC_018847,NC_006086,NaN,NaN,0.484772,-1.4212
NC_018847,NC_002488,NaN,NaN,NaN,-1.37442
# Std,,78.253,NaN,0.0,0.017
NC_018848,NC_016582,1562.0,NaN,NaN,-1.23314
NC_018848,NC_010572,410.0,31.0,NaN,-1.23145
NC_018848,NC_010172,56.0,NaN,0.537086,-1.26234
NC_018848,NC_010407,56.0,NaN,0.537086,-1.25429
NC_018848,NC_016109,200.0,NaN,0.537086,-1.24086
NC_018848,NC_016111,928.0,NaN,0.537086,-1.24221
NC_018848,NC_017586,928.0,NaN,0.537086,-1.24219
NC_018848,NC_018750,602.0,NaN,0.537086,-1.23124
NC_018848,NC_020990,706.0,NaN,0.537086,-1.23595
NC_018848,NC_021173,54.0,NaN,0.537086,-1.30054
NC_018848,NC_021177,810.0,NaN,0.537086,-1.23567
NC_018848,NC_007651,NaN,NaN,0.537086,-1.30463
NC_018848,NC_013929,484.0,NaN,NaN,-1.22763
# Std,,436.071,0.0,0.0,0.024
NC_018849,NC_013174,196.0,NaN,NaN,-1.37838
NC_018849,NC_013893,56.0,NaN,0.484772,-1.43809
NC_018849,NC_013739,NaN,NaN,0.484772,-1.47017
NC_018849,NC_008611,NaN,NaN,0.484772,-1.42945
NC_018849,NC_016632,NaN,NaN,0.484772,-1.428
NC_018849,NC_012985,NaN,NaN,0.484772,-1.41786
NC_018849,NC_008530,NaN,NaN,0.484772,-1.43183
NC_018849,NC_020549,NaN,NaN,0.484772,-1.41858
NC_018849,NC_002488,NaN,NaN,NaN,-1.37639
# Std,,70.0,NaN,0.0,0.027
NC_018850,NC_017549,80.0,NaN,NaN,-1.44886
NC_018850,NC_023019,80.0,NaN,NaN,-1.44939
NC_018850,NC_018011,NaN,NaN,0.484772,-1.42786
NC_018850,NC_008261,NaN,NaN,0.484772,-1.4576
NC_018850,NC_008686,NaN,NaN,0.484772,-1.44197
NC_018850,NC_008435,NaN,NaN,0.484772,-1.44549
NC_018850,NC_001382,NaN,NaN,NaN,-1.38648
# Std,,0.0,NaN,0.0,0.022
NC_018851,NC_013174,200.0,NaN,NaN,-1.37835
NC_018851,NC_008611,48.0,NaN,0.484772,-1.42833
NC_018851,NC_015975,86.0,NaN,0.484772,-1.42269
NC_018851,NC_020540,NaN,NaN,0.484772,-1.42078
NC_018851,NC_016001,NaN,NaN,0.484772,-1.44002
NC_018851,NC_016785,NaN,NaN,0.484772,-1.38561
NC_018851,NC_009457,NaN,NaN,0.484772,-1.40408
NC_018851,NC_007297,NaN,NaN,0.484772,-1.42125
NC_018851,NC_012578,NaN,NaN,0.484772,-1.40316
NC_018851,NC_012582,NaN,NaN,0.484772,-1.40407
NC_018851,NC_002505,NaN,NaN,0.484772,-1.40339
NC_018851,NC_016944,NaN,NaN,0.484772,-1.40317
NC_018851,NC_002737,NaN,NaN,0.484772,-1.42099
NC_018851,NC_016788,NaN,NaN,0.484772,-1.38502
NC_018851,NC_018027,NaN,NaN,0.484772,-1.44096
NC_018851,NC_013520,NaN,NaN,0.484772,-1.4274
NC_018851,NC_011375,NaN,NaN,0.484772,-1.42041
NC_018851,NC_016799,NaN,NaN,0.484772,-1.38491
NC_018851,NC_016445,NaN,NaN,0.484772,-1.40402
NC_018851,NC_001263,NaN,NaN,0.484772,-1.42494
NC_018851,NC_018936,NaN,NaN,0.484772,-1.4212
NC_018851,NC_017270,NaN,NaN,0.484772,-1.40344
NC_018851,NC_012668,NaN,NaN,0.484772,-1.40446
NC_018851,NC_006086,NaN,NaN,0.484772,-1.42224
NC_018851,NC_002488,NaN,NaN,NaN,-1.37617
# Std,,64.588,NaN,0.0,0.018
NC_018852,NC_013174,194.0,NaN,NaN,-1.3803
NC_018852,NC_014166,NaN,NaN,0.484772,-1.45912
NC_018852,NC_014484,NaN,NaN,0.484772,-1.41779
NC_018852,NC_008611,NaN,NaN,0.484772,-1.43118
NC_018852,NC_002488,NaN,NaN,NaN,-1.37625
# Std,,0.0,NaN,0.0,0.031
NC_018853,NC_021177,178.0,NaN,NaN,-1.35172
NC_018853,NC_008789,62.0,NaN,0.484772,-1.36412
NC_018853,NC_008825,58.0,NaN,0.484772,-1.3553
NC_018853,NC_009953,62.0,NaN,0.484772,-1.34067
NC_018853,NC_010172,56.0,NaN,0.484772,-1.34635
NC_018853,NC_013715,80.0,NaN,0.484772,-1.36628
NC_018853,NC_017765,64.0,NaN,0.484772,-1.35119
NC_018853,NC_017955,58.0,NaN,0.484772,-1.38096
NC_018853,NC_020895,64.0,NaN,0.484772,-1.35265
NC_018853,NC_021055,58.0,NaN,0.484772,-1.348
NC_018853,NC_006513,NaN,NaN,0.484772,-1.33736
NC_018853,NC_014924,NaN,NaN,0.484772,-1.369
NC_018853,NC_016114,NaN,NaN,0.484772,-1.34792
NC_018853,NC_014923,NaN,NaN,0.484772,-1.34828
NC_018853,NC_011896,NaN,NaN,0.484772,-1.36263
NC_018853,NC_016617,NaN,NaN,0.484772,-1.34972
NC_018853,NC_019675,NaN,NaN,0.484772,-1.37916
NC_018853,NC_002939,NaN,NaN,0.484772,-1.35955
NC_018853,NC_018513,NaN,NaN,0.484772,-1.34767
NC_018853,NC_007778,NaN,NaN,0.484772,-1.35526
NC_018853,NC_010524,NaN,NaN,0.484772,-1.36915
NC_018853,NC_014962,NaN,NaN,0.484772,-1.35762
NC_018853,NC_020541,NaN,NaN,0.484772,-1.35212
NC_018853,NC_008699,NaN,NaN,0.484772,-1.35923
NC_018853,NC_014500,NaN,NaN,0.484772,-1.37208
NC_018853,NC_014165,NaN,NaN,0.484772,-1.36564
NC_018853,NC_012988,NaN,NaN,0.484772,-1.34537
NC_018853,NC_017454,NaN,NaN,0.484772,-1.36022
NC_018853,NC_018514,NaN,NaN,0.484772,-1.34451
NC_018853,NC_011757,NaN,NaN,0.484772,-1.34579
NC_018853,NC_015186,NaN,NaN,0.484772,-1.35932
NC_018853,NC_008025,NaN,NaN,0.484772,-1.35784
NC_018853,NC_012808,NaN,NaN,0.484772,-1.34913
NC_018853,NC_011768,NaN,NaN,0.484772,-1.39807
NC_018853,NC_014931,NaN,NaN,0.484772,-1.35471
NC_018853,NC_002677,NaN,NaN,0.484772,-1.36265
NC_018853,NC_020453,NaN,NaN,0.484772,-1.34804
NC_018853,NC_015635,NaN,NaN,0.484772,-1.34156
NC_018853,NC_017506,NaN,NaN,0.484772,-1.36287
NC_018853,NC_015564,56.0,NaN,NaN,-1.32966
# Std,,34.014,NaN,0.0,0.013
NC_018854,NC_017633,216.0,NaN,NaN,-1.40797
NC_018854,NC_022873,NaN,NaN,0.517779,-1.40518
NC_018854,NC_014370,NaN,NaN,NaN,-1.38304
# Std,,0.0,NaN,0.0,0.011
NC_018855,NC_004337,344.0,NaN,0.484772,-1.41416
NC_018855,NC_004741,344.0,NaN,0.484772,-1.41333
NC_018855,NC_007384,344.0,NaN,0.484772,-1.41803
NC_018855,NC_007613,344.0,NaN,0.484772,-1.42059
NC_018855,NC_007946,344.0,NaN,0.484772,-1.40301
NC_018855,NC_008258,344.0,NaN,0.484772,-1.41339
NC_018855,NC_008563,344.0,NaN,0.484772,-1.40256
NC_018855,NC_009800,344.0,NaN,0.484772,-1.4057
NC_018855,NC_010468,344.0,NaN,0.484772,-1.40556
NC_018855,NC_010658,344.0,NaN,0.484772,-1.42217
NC_018855,NC_011415,344.0,NaN,0.484772,-1.40469
NC_018855,NC_011601,344.0,NaN,0.484772,-1.40415
NC_018855,NC_011741,344.0,NaN,0.484772,-1.40452
NC_018855,NC_011742,344.0,NaN,0.484772,-1.40363
NC_018855,NC_011993,344.0,NaN,0.484772,-1.40405
NC_018855,NC_012892,344.0,NaN,0.484772,-1.40577
NC_018855,NC_012947,344.0,NaN,0.484772,-1.40606
NC_018855,NC_012967,344.0,NaN,0.484772,-1.40534
NC_018855,NC_012971,344.0,NaN,0.484772,-1.40577
NC_018855,NC_013353,344.0,NaN,0.484772,-1.40408
NC_018855,NC_013361,344.0,NaN,0.484772,-1.40408
NC_018855,NC_013364,344.0,NaN,0.484772,-1.40415
NC_018855,NC_013654,344.0,NaN,0.484772,-1.40452
NC_018855,NC_016822,344.0,NaN,0.484772,-1.41666
NC_018855,NC_017328,344.0,NaN,0.484772,-1.41352
NC_018855,NC_017628,344.0,NaN,0.484772,-1.40365
NC_018855,NC_017632,344.0,NaN,0.484772,-1.40305
NC_018855,NC_017634,344.0,NaN,0.484772,-1.40393
NC_018855,NC_017644,344.0,NaN,0.484772,-1.40703
NC_018855,NC_020163,344.0,NaN,0.484772,-1.40405
NC_018855,NC_022370,344.0,NaN,0.484772,-1.40391
NC_018855,NC_022648,344.0,NaN,0.484772,-1.40481
NC_018855,NC_010498,338.0,NaN,0.517779,-1.40306
NC_018855,NC_016902,340.0,NaN,0.517779,-1.40442
NC_018855,NC_017635,340.0,NaN,0.517779,-1.40515
NC_018855,NC_017660,340.0,NaN,0.517779,-1.41283
NC_018855,NC_017664,340.0,NaN,0.517779,-1.40513
NC_018855,NC_022364,340.0,NaN,0.517779,-1.40646
NC_018855,NC_021846,NaN,NaN,0.517779,-1.38411
NC_018855,NC_004344,NaN,NaN,0.517779,-1.3879
NC_018855,NC_017770,NaN,NaN,NaN,-1.36141
# Std,,1.608,NaN,0.013,0.01
NC_018856,NC_017200,212.0,NaN,NaN,-1.36989
NC_018856,NC_016627,92.0,NaN,0.517779,-1.38904
NC_018856,NC_017337,NaN,NaN,0.517779,-1.3748
NC_018856,NC_021554,NaN,NaN,0.517779,-1.37569
NC_018856,NC_018608,NaN,NaN,0.517779,-1.37534
NC_018856,NC_007622,NaN,NaN,0.517779,-1.37578
NC_018856,NC_022222,NaN,NaN,0.517779,-1.37562
NC_018856,NC_017763,NaN,NaN,0.517779,-1.37631
NC_018856,NC_017338,NaN,NaN,0.517779,-1.37638
NC_018856,NC_017333,NaN,NaN,0.517779,-1.37576
NC_018856,NC_003923,NaN,NaN,0.517779,-1.37613
NC_018856,NC_007168,NaN,NaN,0.517779,-1.37792
NC_018856,NC_014497,NaN,NaN,0.517779,-1.39212
NC_018856,NC_017673,NaN,NaN,0.517779,-1.37618
NC_018856,NC_022226,NaN,NaN,0.517779,-1.37595
NC_018856,NC_016928,NaN,NaN,0.517779,-1.3764
NC_018856,NC_023062,NaN,NaN,0.517779,-1.38785
NC_018856,NC_017349,NaN,NaN,0.517779,-1.37531
NC_018856,NC_011753,NaN,NaN,0.517779,-1.38861
NC_018856,NC_002953,NaN,NaN,0.517779,-1.37526
NC_018856,NC_022443,NaN,NaN,0.517779,-1.37633
NC_018856,NC_022442,NaN,NaN,0.517779,-1.3763
NC_018856,NC_010001,NaN,NaN,NaN,-1.36474
# Std,,60.0,NaN,0.0,0.006
NC_018857,NC_022873,282.0,NaN,NaN,-1.37761
NC_018857,NC_008600,162.0,NaN,0.517779,-1.37529
NC_018857,NC_012472,162.0,NaN,0.517779,-1.37517
NC_018857,NC_016779,162.0,NaN,0.517779,-1.37467
NC_018857,NC_018693,156.0,NaN,0.517779,-1.37532
NC_018857,NC_022781,156.0,NaN,0.517779,-1.37442
NC_018857,NC_010118,NaN,NaN,0.517779,-1.3898
NC_018857,NC_007413,NaN,NaN,0.517779,-1.39187
NC_018857,NC_014004,NaN,NaN,0.517779,-1.38958
NC_018857,NC_010001,NaN,NaN,NaN,-1.37161
# Std,,45.695,NaN,0.0,0.007
NC_018859,NC_018079,180.0,NaN,NaN,-1.42422
NC_018859,NC_023062,NaN,NaN,0.517779,-1.3949
NC_018859,NC_014370,NaN,NaN,NaN,-1.38139
# Std,,0.0,NaN,0.0,0.018
NC_018860,NC_018500,436.0,NaN,0.484772,-1.37883
NC_018860,NC_003997,200.0,NaN,0.517779,-1.37846
NC_018860,NC_004722,172.0,NaN,0.517779,-1.37912
NC_018860,NC_005945,200.0,NaN,0.517779,-1.37851
NC_018860,NC_005957,200.0,NaN,0.517779,-1.38029
NC_018860,NC_006274,204.0,NaN,0.517779,-1.37906
NC_018860,NC_007530,200.0,NaN,0.517779,-1.37846
NC_018860,NC_008262,100.0,NaN,0.517779,-1.40327
NC_018860,NC_008600,200.0,NaN,0.517779,-1.38015
NC_018860,NC_011658,164.0,NaN,0.517779,-1.37914
NC_018860,NC_011725,172.0,NaN,0.517779,-1.37886
NC_018860,NC_011772,182.0,NaN,0.517779,-1.37898
NC_018860,NC_011773,200.0,NaN,0.517779,-1.37902
NC_018860,NC_011969,164.0,NaN,0.517779,-1.38001
NC_018860,NC_012581,200.0,NaN,0.517779,-1.37821
NC_018860,NC_012659,200.0,NaN,0.517779,-1.37846
NC_018860,NC_014171,176.0,NaN,0.517779,-1.37953
NC_018860,NC_016771,164.0,NaN,0.517779,-1.37913
NC_018860,NC_016779,200.0,NaN,0.517779,-1.37982
NC_018860,NC_017200,268.0,NaN,0.517779,-1.37997
NC_018860,NC_017729,200.0,NaN,0.517779,-1.3783
NC_018860,NC_018508,232.0,NaN,0.517779,-1.37862
NC_018860,NC_020238,366.0,NaN,0.517779,-1.38166
NC_018860,NC_022239,94.0,NaN,0.517779,-1.39011
NC_018860,NC_022873,346.0,NaN,0.517779,-1.38293
NC_018860,NC_021894,NaN,NaN,0.517779,-1.39198
NC_018860,NC_015061,NaN,NaN,0.517779,-1.43549
NC_018860,NC_017047,NaN,NaN,0.517779,-1.43409
NC_018860,NC_010001,92.0,NaN,NaN,-1.37763
# Std,,75.656,NaN,0.006,0.015
NC_018861,NC_022362,690.0,NaN,0.634071,-1.30659
NC_018861,NC_022362,690.0,NaN,0.634071,-1.30659
NC_018861,NC_022571,NaN,NaN,NaN,-1.26467
# Std,,0.0,NaN,0.0,0.02
NC_018863,NC_018500,616.0,NaN,NaN,-1.36288
NC_018863,NC_013939,NaN,NaN,0.517779,-1.38154
NC_018863,NC_012581,186.0,NaN,NaN,-1.36159
# Std,,215.0,NaN,0.0,0.009
NC_019398,NC_015968,408.0,NaN,NaN,-1.38743
NC_019398,NC_018079,352.0,NaN,0.537086,-1.39206
NC_019398,NC_022528,332.0,NaN,NaN,-1.37677
# Std,,32.166,NaN,0.0,0.006
NC_019399,NC_004337,344.0,NaN,0.517779,-1.40796
NC_019399,NC_004741,344.0,NaN,0.517779,-1.40764
NC_019399,NC_007384,344.0,NaN,0.517779,-1.4128
NC_019399,NC_007613,344.0,NaN,0.517779,-1.41433
NC_019399,NC_007946,344.0,NaN,0.517779,-1.39652
NC_019399,NC_008258,344.0,NaN,0.517779,-1.40727
NC_019399,NC_008563,344.0,NaN,0.517779,-1.39696
NC_019399,NC_009800,344.0,NaN,0.517779,-1.39993
NC_019399,NC_010468,344.0,NaN,0.517779,-1.39939
NC_019399,NC_010658,344.0,NaN,0.517779,-1.41755
NC_019399,NC_011415,344.0,NaN,0.517779,-1.39822
NC_019399,NC_011601,344.0,NaN,0.517779,-1.3979
NC_019399,NC_011741,344.0,NaN,0.517779,-1.39807
NC_019399,NC_011742,344.0,NaN,0.517779,-1.39778
NC_019399,NC_011993,344.0,NaN,0.517779,-1.39852
NC_019399,NC_012892,344.0,NaN,0.517779,-1.40003
NC_019399,NC_012947,344.0,NaN,0.517779,-1.39993
NC_019399,NC_012967,344.0,NaN,0.517779,-1.39937
NC_019399,NC_012971,344.0,NaN,0.517779,-1.40003
NC_019399,NC_013353,344.0,NaN,0.517779,-1.39659
NC_019399,NC_013361,344.0,NaN,0.517779,-1.39687
NC_019399,NC_013364,344.0,NaN,0.517779,-1.39658
NC_019399,NC_013654,344.0,NaN,0.517779,-1.39909
NC_019399,NC_016822,344.0,NaN,0.517779,-1.41108
NC_019399,NC_017328,344.0,NaN,0.517779,-1.40713
NC_019399,NC_017626,344.0,NaN,0.517779,-1.39503
NC_019399,NC_017628,344.0,NaN,0.517779,-1.39783
NC_019399,NC_017632,344.0,NaN,0.517779,-1.39664
NC_019399,NC_017634,344.0,NaN,0.517779,-1.39847
NC_019399,NC_017644,344.0,NaN,0.517779,-1.40244
NC_019399,NC_020163,344.0,NaN,0.517779,-1.39758
NC_019399,NC_022370,344.0,NaN,0.517779,-1.39804
NC_019399,NC_022648,344.0,NaN,0.517779,-1.39891
NC_019399,NC_000913,340.0,NaN,0.517779,-1.39879
NC_019399,NC_002655,340.0,NaN,0.517779,-1.39484
NC_019399,NC_002695,340.0,NaN,0.517779,-1.39503
NC_019399,NC_004337,344.0,NaN,0.517779,-1.40796
NC_019399,NC_004350,162.0,NaN,0.517779,-1.35406
NC_019399,NC_004431,334.0,NaN,0.517779,-1.39639
